image_stem,gt_path,pred_path,valid_pixels,correct_pixels,pixel_accuracy,mIoU
1590192644809467904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192644809467904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192644809467904_mask_id.png,327680,272097,0.8303741455078125,0.5725298394053511
1590192644909293056,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192644909293056_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192644909293056_mask_id.png,327680,302585,0.9234161376953125,0.5314857109604365
1590192645009947904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645009947904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645009947904_mask_id.png,327680,311865,0.9517364501953125,0.5767516157187378
1590192645109787904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645109787904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645109787904_mask_id.png,327680,306660,0.93585205078125,0.6344720597502165
1590192645209639936,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645209639936_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645209639936_mask_id.png,327680,235519,0.7187469482421875,0.4966706352665217
1590192645309481984,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645309481984_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645309481984_mask_id.png,327680,308947,0.9428314208984375,0.6185645299681463
1590192645409321984,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645409321984_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645409321984_mask_id.png,327680,305227,0.9314788818359375,0.5968112073418897
1590192645509969920,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645509969920_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645509969920_mask_id.png,327680,302206,0.922259521484375,0.5962495126854385
1590192645609822976,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645609822976_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645609822976_mask_id.png,327680,309274,0.943829345703125,0.5636778428732135
1590192645709669888,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645709669888_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645709669888_mask_id.png,327680,282848,0.86318359375,0.4190507427781985
1590192645809518848,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645809518848_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645809518848_mask_id.png,327680,301396,0.91978759765625,0.5941527844804187
1590192645909356800,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192645909356800_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192645909356800_mask_id.png,327680,307653,0.9388824462890625,0.5821486961769016
1590192646009602816,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646009602816_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646009602816_mask_id.png,327680,302381,0.9227935791015625,0.4336327609338874
1590192646109440768,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646109440768_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646109440768_mask_id.png,327680,307555,0.9385833740234375,0.4339221207495974
1590192646209675776,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646209675776_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646209675776_mask_id.png,327680,294103,0.8975311279296875,0.4511447789391598
1590192646309520896,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646309520896_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646309520896_mask_id.png,327680,299879,0.9151580810546875,0.5193792453814189
1590192646409352192,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646409352192_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646409352192_mask_id.png,327680,309144,0.9434326171875,0.6183124041620628
1590192646509604096,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646509604096_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646509604096_mask_id.png,327680,312044,0.95228271484375,0.6682482608400359
1590192646609444864,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646609444864_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646609444864_mask_id.png,327680,276284,0.84315185546875,0.5118965345084662
1590192646709677824,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646709677824_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646709677824_mask_id.png,327680,274063,0.8363739013671875,0.43709721795366324
1590192646809513984,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646809513984_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646809513984_mask_id.png,327680,212592,0.648779296875,0.43792781931734925
1590192646909360896,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192646909360896_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192646909360896_mask_id.png,327680,312575,0.9539031982421875,0.5059975664424159
1590192647009993984,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647009993984_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647009993984_mask_id.png,327680,290533,0.8866363525390625,0.39760083751541564
1590192647109828864,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647109828864_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647109828864_mask_id.png,327680,312121,0.9525177001953125,0.5351613323787702
1590192647209675776,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647209675776_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647209675776_mask_id.png,327680,311305,0.9500274658203125,0.5074278851623226
1590192647309531904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647309531904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647309531904_mask_id.png,327680,314553,0.9599395751953125,0.5567124478415002
1590192647409362944,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647409362944_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647409362944_mask_id.png,327680,305001,0.9307891845703125,0.6252875111341746
1590192647509995776,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647509995776_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647509995776_mask_id.png,327680,312068,0.95235595703125,0.5553914179583467
1590192647609829888,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647609829888_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647609829888_mask_id.png,327680,316172,0.96488037109375,0.5698653841984187
1590192647709671936,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647709671936_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647709671936_mask_id.png,327680,304541,0.9293853759765625,0.551205706168153
1590192647809521920,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647809521920_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647809521920_mask_id.png,327680,306585,0.9356231689453125,0.5675865683302586
1590192647909368832,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192647909368832_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192647909368832_mask_id.png,327680,311182,0.949652099609375,0.5912427203812369
1590192648009600768,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648009600768_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648009600768_mask_id.png,327680,221765,0.6767730712890625,0.4737078103130077
1590192648109426944,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648109426944_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648109426944_mask_id.png,327680,299691,0.9145843505859375,0.43235767136818004
1590192648209661952,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648209661952_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648209661952_mask_id.png,327680,221784,0.6768310546875,0.5193802261655842
1590192648309499904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648309499904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648309499904_mask_id.png,327680,310835,0.9485931396484375,0.6737506963470508
1590192648409320960,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648409320960_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648409320960_mask_id.png,327680,307220,0.93756103515625,0.5888994154576095
1590192648509956864,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648509956864_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648509956864_mask_id.png,327680,303043,0.9248138427734375,0.7657348460843643
1590192648609794816,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648609794816_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648609794816_mask_id.png,327680,305327,0.9317840576171875,0.5571181673493478
1590192648709636096,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648709636096_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648709636096_mask_id.png,327680,310824,0.9485595703125,0.6483301970297248
1590192648809475840,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648809475840_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648809475840_mask_id.png,327680,315181,0.9618560791015625,0.6557399269206491
1590192648909303808,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192648909303808_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192648909303808_mask_id.png,327680,309231,0.9436981201171875,0.6894392731234636
1590192649009934848,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649009934848_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649009934848_mask_id.png,327680,299940,0.91534423828125,0.6481692578818626
1590192649109766912,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649109766912_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649109766912_mask_id.png,327680,310579,0.9478118896484375,0.6594033982304667
1590192649209601792,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649209601792_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649209601792_mask_id.png,327680,313297,0.9561065673828125,0.7119865761849083
1590192649309444864,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649309444864_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649309444864_mask_id.png,327680,314916,0.96104736328125,0.7645906577189093
1590192649409677824,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649409677824_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649409677824_mask_id.png,327680,307487,0.9383758544921875,0.5976715274448496
1590192649509512960,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649509512960_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649509512960_mask_id.png,327680,314254,0.959027099609375,0.64325971808469
1590192649609347840,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649609347840_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649609347840_mask_id.png,327680,308865,0.9425811767578125,0.602118092641409
1590192649709994752,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649709994752_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649709994752_mask_id.png,327680,275382,0.840399169921875,0.6196221520299822
1590192649809831936,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649809831936_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649809831936_mask_id.png,327680,312959,0.9550750732421875,0.6664557682495142
1590192649909675008,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192649909675008_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192649909675008_mask_id.png,327680,316440,0.9656982421875,0.6693492589614525
1590192650009505792,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650009505792_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650009505792_mask_id.png,327680,258580,0.78912353515625,0.6606944558470954
1590192650109340928,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650109340928_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650109340928_mask_id.png,327680,306432,0.93515625,0.6996492770232875
1590192650209983744,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650209983744_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650209983744_mask_id.png,327680,316325,0.9653472900390625,0.8472934534645415
1590192650309825792,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650309825792_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650309825792_mask_id.png,327680,310436,0.94737548828125,0.751535277196217
1590192650509489920,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650509489920_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650509489920_mask_id.png,327680,317368,0.9685302734375,0.7192611046391106
1590192650709972992,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650709972992_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650709972992_mask_id.png,327680,292030,0.891204833984375,0.6043455636484955
1590192650809802752,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650809802752_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650809802752_mask_id.png,327680,316889,0.9670684814453125,0.6702109296757999
1590192650909647872,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192650909647872_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192650909647872_mask_id.png,327680,294441,0.8985626220703125,0.5583552054889712
1590192651009483776,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651009483776_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651009483776_mask_id.png,327680,286584,0.8745849609375,0.5624661141496462
1590192651109321984,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651109321984_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651109321984_mask_id.png,327680,288017,0.8789581298828125,0.588929145087068
1590192651209960960,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651209960960_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651209960960_mask_id.png,327680,311132,0.94949951171875,0.7767850090418725
1590192651309797888,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651309797888_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651309797888_mask_id.png,327680,289234,0.882672119140625,0.6797922589979372
1590192651409634816,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651409634816_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651409634816_mask_id.png,327680,291934,0.890911865234375,0.6934666050457029
1590192651509473792,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651509473792_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651509473792_mask_id.png,327680,288709,0.8810699462890625,0.5970736152744262
1590192651609325056,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651609325056_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651609325056_mask_id.png,327680,298862,0.912054443359375,0.7562556033725495
1590192651709962752,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651709962752_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651709962752_mask_id.png,327680,277516,0.84691162109375,0.6281747969483963
1590192651809814784,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651809814784_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651809814784_mask_id.png,327680,283548,0.86531982421875,0.5946082595966119
1590192651909648896,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192651909648896_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192651909648896_mask_id.png,327680,296434,0.904644775390625,0.6230204478642409
1590192652009486080,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652009486080_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652009486080_mask_id.png,327680,293446,0.895526123046875,0.706738946164958
1590192652109331968,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652109331968_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652109331968_mask_id.png,327680,284987,0.8697113037109375,0.6545172723660477
1590192652209967872,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652209967872_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652209967872_mask_id.png,327680,284113,0.8670440673828125,0.5275673434479181
1590192652309816832,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652309816832_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652309816832_mask_id.png,327680,275800,0.8416748046875,0.45968928770131595
1590192652409677824,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652409677824_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652409677824_mask_id.png,327680,270973,0.8269439697265625,0.6126432528900768
1590192652509524224,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652509524224_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652509524224_mask_id.png,327680,289444,0.88331298828125,0.6666372213899489
1590192652609370880,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652609370880_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652609370880_mask_id.png,327680,259055,0.7905731201171875,0.5432097874081193
1590192652709600768,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652709600768_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652709600768_mask_id.png,327680,298264,0.9102294921875,0.6748114204812283
1590192652809452800,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652809452800_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652809452800_mask_id.png,327680,295645,0.9022369384765625,0.5283210557395178
1590192652909675008,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192652909675008_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192652909675008_mask_id.png,327680,283009,0.8636749267578125,0.4689491817913281
1590192653009509888,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653009509888_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653009509888_mask_id.png,327680,305049,0.9309356689453125,0.591306457381343
1590192653109341952,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653109341952_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653109341952_mask_id.png,327680,282288,0.861474609375,0.5579943168094814
1590192653209979904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653209979904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653209979904_mask_id.png,327680,308919,0.9427459716796875,0.6382951942385195
1590192653309820928,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653309820928_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653309820928_mask_id.png,327680,261992,0.7995361328125,0.46679090681510416
1590192653409660928,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653409660928_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653409660928_mask_id.png,327680,295164,0.90076904296875,0.5999604016924084
1590192653509499904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653509499904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653509499904_mask_id.png,327680,291394,0.889263916015625,0.5513054659150106
1590192653609339904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653609339904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653609339904_mask_id.png,327680,252816,0.771533203125,0.46160140926829807
1590192653709987840,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653709987840_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653709987840_mask_id.png,327680,246151,0.7511932373046875,0.4641338899315744
1590192653809814784,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653809814784_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653809814784_mask_id.png,327680,307469,0.9383209228515625,0.5882477217822701
1590192653909658880,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192653909658880_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192653909658880_mask_id.png,327680,293141,0.8945953369140625,0.5104656595730717
1590192654009495808,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192654009495808_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192654009495808_mask_id.png,327680,289653,0.8839508056640625,0.5669188061013192
1590192654109331968,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192654109331968_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192654109331968_mask_id.png,327680,289975,0.8849334716796875,0.5300438643100995
1590192654209979904,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_dinov3_whole/1590192654209979904_mask_id.png,/data1/user/data/2026.05.10_机狗二次数据采集结果_标定/image/res_robotdog_distill_midterm/1590192654209979904_mask_id.png,327680,298078,0.909661865234375,0.4980993257351301
